400124,School Year 2016-2017,124,0,0,0.0,0.0,0.9435483870967742,0.016129032258064516,0.0,0.0,0.056451612903225805,0.9758064516129032,0.0,0.0,0.0,0.23387096774193547,0.0,0,0,0,1,0,0,0,0,0,4,0,1,,60616.0,64486.0
400134,School Year 2016-2017,161,0,0,0.006211180124223602,0.0,0.2670807453416149,0.062111801242236024,0.0,0.0,0.6832298136645962,0.9627329192546584,0.006211180124223602,0.0,0.0,0.14906832298136646,0.037267080745341616,0,0,0,0,1,0,0,0,1,4,0,1,,60616.0,64486.0
400064,School Year 2016-2017,388,1,0,0.010309278350515464,0.0,0.8685567010309279,0.020618556701030927,0.0,0.005154639175257732,0.10051546391752578,0.8634020618556701,0.010309278350515464,0.0,0.0,0.19329896907216496,0.005154639175257732,1,0,0,1,0,0,0,1,1,7,1,1,2.6602595372658615,60616.0,64486.0
400105,School Year 2016-2017,322,0,0,0.0,0.0,0.9751552795031055,0.0,0.0,0.0,0.012422360248447204,0.8136645962732919,0.009316770186335404,0.003105590062111801,0.0,0.19254658385093168,0.0,2,0,0,1,0,0,0,1,1,4,1,0,2.867898902044106,60616.0,64486.0
609676,School Year 2016-2017,455,0,1,0.0,0.0,0.9648351648351648,0.01978021978021978,0.0,0.0,0.03296703296703297,0.9648351648351648,0.0,0.002197802197802198,0.0,0.2725274725274725,0.0,2,0,0,0,0,0,0,0,0,4,0,0,3.349904087274605,60616.0,64486.0
400145,School Year 2016-2017,198,0,0,0.0,0.0,0.9242424242424242,0.010101010101010102,0.0,0.0,0.06565656565656566,0.9494949494949495,0.010101010101010102,0.0,0.0,0.16666666666666666,0.0,0,0,0,1,0,0,0,1,1,4,0,1,,60616.0,64486.0
400087,School Year 2016-2017,198,0,1,0.0,0.0,0.9242424242424242,0.0,0.0,0.0,0.045454545454545456,0.9242424242424242,0.010101010101010102,0.0,0.0,0.31313131313131315,0.020202020202020204,1,0,0,0,0,0,0,1,1,4,1,1,3.505557396986398,60616.0,64486.0
609769,School Year 2016-2017,116,1,0,0.02586206896551724,0.0,0.5344827586206896,0.3017241379310345,0.0,0.0,0.4224137931034483,0.9396551724137931,0.008620689655172414,0.0,0.0,1.0,0.008620689655172414,1,0,0,1,0,0,0,1,1,4,0,0,,60616.0,64486.0
609764,School Year 2016-2017,1739,0,1,0.002875215641173088,0.0,0.03335250143760782,0.19033927544565843,0.0063254744105807935,0.0,0.9453709028177113,0.9539965497412306,0.0017251293847038527,0.0034502587694077054,0.0,0.16158711903392756,0.006900517538815411,2,1,0,0,0,1,0,1,0,4,0,0,2.949688335052584,60608.0,53353.0
400104,School Year 2016-2017,742,0,0,0.0,0.0,0.03234501347708895,0.22776280323450135,0.0,0.0,0.9622641509433962,0.9703504043126685,0.0,0.0013477088948787063,0.0,0.1967654986522911,0.004043126684636119,1,1,0,0,1,1,0,0,1,4,1,1,2.8449093838194077,60608.0,53353.0
609748,School Year 2016-2017,199,0,0,0.0,0.0,0.7738693467336684,0.010050251256281407,0.0,0.0,0.18090452261306533,0.8743718592964824,0.0,0.01507537688442211,0.0,0.2914572864321608,0.03015075376884422,0,0,0,0,0,0,0,0,0,4,0,1,4.5880240271531205,60608.0,53353.0
400057,School Year 2016-2017,954,0,1,0.033542976939203356,0.0,0.30922431865828093,0.08385744234800839,0.0020964360587002098,0.0020964360587002098,0.6352201257861635,0.8532494758909853,0.0020964360587002098,0.0031446540880503146,0.0,0.14779874213836477,0.012578616352201259,2,1,0,0,0,1,0,0,1,4,1,1,2.8154087194227095,60608.0,53353.0
400135,School Year 2016-2017,202,0,0,0.0049504950495049506,0.0,0.054455445544554455,0.1782178217821782,0.0,0.0,0.9356435643564357,0.9405940594059405,0.0,0.0049504950495049506,0.0,0.23267326732673269,0.0,1,1,0,0,0,1,0,0,1,4,0,0,,60608.0,53353.0
400164,School Year 2016-2017,81,0,0,0.0,0.0,0.012345679012345678,0.2962962962962963,0.0,0.0,0.9876543209876543,0.9753086419753086,0.0,0.0,0.0,0.19753086419753085,0.0,1,1,0,0,1,1,0,1,0,4,0,1,,60608.0,53353.0
609750,School Year 2016-2017,38,0,0,0.0,0.0,0.7368421052631579,0.05263157894736842,0.0,0.0,0.21052631578947367,0.9736842105263158,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,1,0,0,0,0,1,0,0,0,7,0,1,4.364371699435161,60608.0,53353.0
400102,School Year 2016-2017,225,0,1,0.0,0.0,0.9777777777777777,0.0,0.0,0.0,0.013333333333333334,0.8755555555555555,0.008888888888888889,0.0,0.0,0.26222222222222225,0.0,1,1,0,0,0,0,0,0,1,4,1,0,3.580737295494233,60608.0,53353.0
400091,School Year 2016-2017,245,1,0,0.00816326530612245,0.0,0.7714285714285715,0.012244897959183673,0.0,0.0,0.1836734693877551,0.9061224489795918,0.004081632653061225,0.0,0.0,0.24897959183673468,0.0326530612244898,1,1,0,0,0,1,0,1,1,4,0,1,3.417726683613366,60608.0,53353.0
400054,School Year 2016-2017,992,0,1,0.0010080645161290322,0.0,0.03024193548387097,0.12096774193548387,0.0,0.0,0.9526209677419355,0.9435483870967742,0.0020161290322580645,0.005040322580645161,0.0,0.10685483870967742,0.009072580645161291,2,1,1,0,0,0,0,0,1,4,1,1,2.2721258855093374,60639.0,51037.0
400169,School Year 2016-2017,1015,0,0,0.0019704433497536944,0.0,0.12610837438423644,0.09064039408866995,0.0,0.0019704433497536944,0.8453201970443349,0.8945812807881773,0.0049261083743842365,0.002955665024630542,0.0,0.14482758620689656,0.016748768472906402,2,0,0,1,0,0,0,0,1,4,1,0,,60639.0,51037.0
609691,School Year 2016-2017,954,1,0,0.005241090146750524,0.0,0.16037735849056603,0.19077568134171907,0.0,0.0,0.8144654088050315,0.9454926624737946,0.005241090146750524,0.0031446540880503146,0.0,0.16561844863731656,0.011530398322851153,2,0,0,0,0,0,0,0,0,4,0,1,3.246490991901174,60639.0,51037.0
609716,School Year 2016-2017,445,1,0,0.0,0.0,0.0696629213483146,0.32808988764044944,0.0022471910112359553,0.0022471910112359553,0.903370786516854,0.9325842696629213,0.0022471910112359553,0.0044943820224719105,0.0,0.19775280898876405,0.015730337078651686,1,1,0,0,0,0,0,0,1,6,0,1,3.4078419243808242,60639.0,51037.0
609679,School Year 2016-2017,1398,0,1,0.005007153075822604,0.0,0.18025751072961374,0.058655221745350504,0.0,0.000715307582260372,0.7875536480686696,0.9413447782546495,0.002145922746781116,0.005007153075822604,0.0,0.12947067238912732,0.019313304721030045,4,0,0,0,0,0,0,0,0,4,0,0,2.4680995314716188,60639.0,51037.0
609726,School Year 2016-2017,959,1,0,0.0010427528675703858,0.0,0.7893639207507821,0.0020855057351407717,0.008342022940563087,0.0020855057351407717,0.18248175182481752,0.721584984358707,0.0072992700729927005,0.0020855057351407717,0.0,0.061522419186652764,0.0072992700729927005,2,0,0,0,1,0,0,0,0,6,0,1,1.887069649032379,60628.0,49517.0
400156,School Year 2016-2017,654,0,0,0.0,0.0,0.9556574923547401,0.01834862385321101,0.0045871559633027525,0.0015290519877675841,0.03363914373088685,0.9204892966360856,0.0045871559633027525,0.0,0.0,0.20030581039755352,0.0,0,0,0,0,0,0,0,1,1,4,1,0,,60628.0,49517.0
400136,School Year 2016-2017,78,0,0,0.0,0.0,0.8461538461538461,0.01282051282051282,0.0,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,0.08974358974358974,0.0,0,0,0,0,0,0,0,1,1,4,0,0,,60628.0,49517.0
609705,School Year 2016-2017,248,1,0,0.0,0.0,0.9798387096774194,0.008064516129032258,0.0,0.0,0.012096774193548387,0.9153225806451613,0.008064516129032258,0.0,0.0,0.1532258064516129,0.0,1,1,1,0,0,0,0,0,1,4,0,0,3.9219733362813143,60628.0,49517.0
609761,School Year 2016-2017,307,1,0,0.0,0.0,0.9837133550488599,0.0,0.0,0.0,0.013029315960912053,0.9250814332247557,0.0,0.003257328990228013,0.0,0.2768729641693811,0.0,1,0,0,0,0,0,0,1,1,4,0,0,3.6216707044204863,60628.0,49517.0
400161,School Year 2016-2017,381,0,0,0.0,0.0,0.984251968503937,0.0,0.0026246719160104987,0.0,0.010498687664041995,0.9291338582677166,0.0026246719160104987,0.0,0.0,0.1784776902887139,0.0,0,0,0,0,0,0,0,0,0,6,1,1,,60628.0,49517.0
609710,School Year 2016-2017,387,0,1,0.0,0.0,0.9896640826873385,0.0,0.0,0.0,0.002583979328165375,0.9431524547803618,0.002583979328165375,0.002583979328165375,0.0,0.2739018087855297,0.002583979328165375,1,0,0,0,0,0,0,1,0,6,0,1,3.8155121050473024,60628.0,49517.0
400094,School Year 2016-2017,523,0,1,0.0,0.0,0.6328871892925431,0.13766730401529637,0.0,0.0,0.35564053537284895,0.9388145315487572,0.0076481835564053535,0.0,0.0,0.2237093690248566,0.0038240917782026767,1,0,0,0,0,0,0,0,1,4,1,1,3.40452517175483,60617.0,48829.0
609739,School Year 2016-2017,1435,0,1,0.0020905923344947735,0.0,0.0529616724738676,0.12822299651567945,0.0,0.0006968641114982578,0.8766550522648083,0.9038327526132404,0.003484320557491289,0.009059233449477353,0.0,0.1505226480836237,0.05505226480836237,1,0,0,0,0,0,0,0,1,4,0,0,3.3250360206965914,60617.0,48829.0
400157,School Year 2016-2017,366,0,0,0.00273224043715847,0.0,0.8415300546448088,0.05191256830601093,0.00273224043715847,0.0,0.12568306010928962,0.9016393442622951,0.01092896174863388,0.00546448087431694,0.0,0.24316939890710382,0.01092896174863388,2,0,0,0,0,0,0,1,1,4,1,1,,60617.0,48829.0
609674,School Year 2016-2017,885,0,1,0.0,0.0,0.9694915254237289,0.012429378531073447,0.0,0.0,0.021468926553672316,0.9514124293785311,0.003389830508474576,0.004519774011299435,0.0,0.2903954802259887,0.0011299435028248588,1,0,0,0,0,0,0,0,1,4,0,0,3.3105430133940246,60617.0,48829.0
610323,School Year 2016-2017,293,0,1,0.0,0.0,0.7781569965870307,0.07167235494880546,0.0,0.0,0.2150170648464164,0.9249146757679181,0.0034129692832764505,0.0,0.0,0.3003412969283277,0.0034129692832764505,2,0,0,0,0,0,0,0,1,4,0,1,3.591817741270805,60617.0,48829.0
400139,School Year 2016-2017,322,0,0,0.0,0.0,0.9440993788819876,0.0,0.003105590062111801,0.0,0.049689440993788817,0.9596273291925466,0.0,0.0,0.0,0.20186335403726707,0.003105590062111801,0,0,0,0,0,0,0,0,0,4,0,0,,60617.0,48829.0
400175,School Year 2016-2017,99,0,0,0.0,0.0,0.8888888888888888,0.020202020202020204,0.0,0.0,0.1111111111111111,0.9191919191919192,0.0,0.0,0.0,0.2222222222222222,0.0,0,0,0,1,0,0,0,1,1,4,0,1,,60649.0,42569.0
610547,School Year 2016-2017,651,0,0,0.0015360983102918587,0.0,0.9585253456221198,0.006144393241167435,0.0,0.0,0.027649769585253458,0.8725038402457758,0.01228878648233487,0.0,0.0,0.0890937019969278,0.0,2,0,0,0,0,0,0,1,1,4,0,1,3.367295829986474,60649.0,42569.0
610573,School Year 2016-2017,5,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,1,,60649.0,42569.0
609755,School Year 2016-2017,2156,0,1,0.1590909090909091,0.0,0.21382189239332097,0.010667903525046383,0.0,0.004174397031539889,0.2987012987012987,0.413265306122449,0.03849721706864564,0.003246753246753247,0.0,0.06679035250463822,0.2824675324675325,8,1,0,0,0,0,0,0,0,6,0,1,1.3350010667323393,60607.0,118044.0
400036,School Year 2016-2017,672,1,0,0.052083333333333336,0.0,0.5505952380952381,0.05654761904761905,0.013392857142857142,0.0,0.21577380952380953,0.7127976190476191,0.03571428571428571,0.002976190476190476,0.0,0.15476190476190477,0.12946428571428573,6,1,0,1,0,0,0,0,0,13,1,0,3.912023005428146,60607.0,118044.0
609756,School Year 2016-2017,2924,0,1,0.025991792065663474,0.0,0.13098495212038302,0.11080711354309165,0.0,0.0003419972640218878,0.8129274965800274,0.9278385772913816,0.003761969904240766,0.004103967168262654,0.0,0.10601915184678523,0.02188782489740082,4,1,0,0,1,0,0,1,0,4,0,1,3.1780538303479458,60632.0,52566.0
400173,School Year 2016-2017,270,0,0,0.007407407407407408,0.0,0.03333333333333333,0.08518518518518518,0.0,0.0,0.9,0.9444444444444444,0.011111111111111112,0.003703703703703704,0.0,0.1037037037037037,0.044444444444444446,0,0,0,0,0,0,0,0,0,4,0,0,,60632.0,52566.0
400085,School Year 2016-2017,576,0,0,0.003472222222222222,0.0,0.005208333333333333,0.2152777777777778,0.003472222222222222,0.0,0.9670138888888888,0.9409722222222222,0.0,0.003472222222222222,0.0,0.1423611111111111,0.017361111111111112,2,0,0,0,1,0,0,0,1,4,1,1,2.740840023925201,60632.0,52566.0
609715,School Year 2016-2017,1949,1,0,0.12365315546434069,0.0,0.03745510518214469,0.25756798358132377,0.013340174448435094,0.001026167265264238,0.8034889687018985,0.9409953822473063,0.0030785017957927143,0.002565418163160595,0.0,0.1806054386865059,0.01539250897896357,2,0,0,0,1,0,0,0,0,4,0,0,3.100092288878234,60632.0,52566.0
400149,School Year 2016-2017,559,0,0,0.0,0.0,0.01073345259391771,0.27549194991055453,0.007155635062611807,0.0,0.9785330948121646,0.9463327370304114,0.0,0.0,0.0,0.13953488372093023,0.0035778175313059034,2,0,0,0,1,0,0,0,1,4,1,1,,60632.0,52566.0
610543,School Year 2016-2017,1190,1,0,0.0,0.0,0.047058823529411764,0.12773109243697478,0.0008403361344537816,0.0,0.9378151260504202,0.9478991596638655,0.0033613445378151263,0.0033613445378151263,0.0,0.10504201680672269,0.007563025210084034,2,0,0,0,1,0,0,0,1,4,0,0,2.970414465569701,60632.0,52566.0
400179,School Year 2016-2017,525,0,0,0.02095238095238095,0.0,0.011428571428571429,0.20761904761904762,0.0,0.0019047619047619048,0.9523809523809523,0.9142857142857143,0.0,0.0019047619047619048,0.0,0.15619047619047619,0.011428571428571429,2,0,0,0,1,0,0,0,1,2,1,0,,60632.0,52566.0
610518,School Year 2016-2017,223,0,1,0.0,0.0,0.9641255605381166,0.013452914798206279,0.0,0.0,0.02242152466367713,0.968609865470852,0.004484304932735426,0.004484304932735426,0.0,0.28699551569506726,0.004484304932735426,1,0,0,1,0,0,0,0,0,4,0,1,3.3707381741774465,60644.0,40069.0
400123,School Year 2016-2017,130,0,0,0.0,0.0,0.9538461538461539,0.0,0.0,0.0,0.038461538461538464,0.9153846153846154,0.0,0.007692307692307693,0.0,0.2153846153846154,0.0,0,0,0,1,0,0,0,0,1,4,0,1,,60644.0,40069.0
610245,School Year 2016-2017,103,0,1,0.0,0.0,0.970873786407767,0.019417475728155338,0.0,0.0,0.02912621359223301,0.9805825242718447,0.0,0.0,0.0,0.30097087378640774,0.0,1,0,0,1,0,0,0,0,1,4,0,0,3.7773481021015445,60644.0,40069.0
610244,School Year 2016-2017,548,1,0,0.0,0.0,0.9744525547445255,0.010948905109489052,0.0,0.0,0.023722627737226276,0.9343065693430657,0.0,0.0018248175182481751,0.0,0.12226277372262774,0.0,1,1,0,1,0,0,0,0,1,4,0,0,2.6532419646072154,60644.0,40069.0
400077,School Year 2016-2017,635,0,1,0.0,0.0,0.9763779527559056,0.0031496062992125984,0.0031496062992125984,0.0,0.012598425196850394,0.8393700787401575,0.006299212598425197,0.0015748031496062992,0.0,0.16377952755905512,0.0,0,0,0,1,0,0,0,0,1,7,1,1,3.1654750481410856,60637.0,53749.0
609713,School Year 2016-2017,852,1,0,0.0,0.0,0.9859154929577465,0.005868544600938967,0.0,0.0,0.008215962441314555,0.9424882629107981,0.0035211267605633804,0.0011737089201877935,0.0,0.1960093896713615,0.0011737089201877935,2,0,0,1,0,0,0,1,1,4,0,0,3.8372994592322094,60637.0,53749.0
400129,School Year 2016-2017,136,0,0,0.0,0.0,0.9926470588235294,0.0,0.0,0.0,0.007352941176470588,0.9779411764705882,0.0,0.0,0.0,0.16911764705882354,0.0,0,0,0,1,0,0,0,0,1,4,0,1,,60637.0,53749.0
400056,School Year 2016-2017,474,1,0,0.002109704641350211,0.0,0.7510548523206751,0.05907172995780591,0.0,0.0,0.23839662447257384,0.930379746835443,0.002109704641350211,0.004219409282700422,0.0,0.2468354430379747,0.002109704641350211,2,1,1,1,0,0,0,0,1,4,1,1,2.867898902044106,60651.0,46745.0
400127,School Year 2016-2017,113,0,0,0.0,0.0,0.9734513274336283,0.0,0.0,0.0,0.017699115044247787,0.9203539823008849,0.0,0.0,0.0,0.12389380530973451,0.008849557522123894,0,0,0,1,0,0,0,1,0,4,0,1,,60651.0,46745.0
400144,School Year 2016-2017,78,0,0,0.0,0.0,0.7692307692307693,0.05128205128205128,0.0,0.0,0.23076923076923078,0.9487179487179487,0.0,0.0,0.0,0.08974358974358974,0.0,0,1,0,1,0,0,0,0,1,4,0,0,,60651.0,46745.0
400126,School Year 2016-2017,124,0,0,0.0,0.0,0.31451612903225806,0.04838709677419355,0.0,0.0,0.6451612903225806,0.9435483870967742,0.008064516129032258,0.0,0.0,0.24193548387096775,0.03225806451612903,0,1,0,0,0,0,0,0,0,4,0,0,,60651.0,46745.0
610394,School Year 2016-2017,245,0,1,0.02040816326530612,0.0,0.8,0.10204081632653061,0.0,0.0,0.13877551020408163,0.9346938775510204,0.012244897959183673,0.004081632653061225,0.0,0.363265306122449,0.024489795918367346,2,0,0,0,0,0,0,1,0,4,0,1,3.246490991901174,60640.0,72798.0
400141,School Year 2016-2017,202,0,0,0.07920792079207921,0.0,0.31683168316831684,0.06930693069306931,0.0049504950495049506,0.0049504950495049506,0.4801980198019802,0.7673267326732673,0.009900990099009901,0.0049504950495049506,0.0,0.12871287128712872,0.09900990099009901,0,0,0,0,0,0,1,1,0,4,0,1,,60640.0,72798.0
400128,School Year 2016-2017,134,0,0,0.0,0.0,0.9925373134328358,0.0,0.007462686567164179,0.0,0.0,0.9552238805970149,0.0,0.0,0.0,0.23134328358208955,0.0,0,1,0,0,0,0,0,0,0,4,0,1,,60623.0,39666.0
400058,School Year 2016-2017,357,1,0,0.0,0.0,0.9943977591036415,0.0,0.0,0.0,0.0028011204481792717,0.9775910364145658,0.0,0.0,0.0,0.18207282913165265,0.0028011204481792717,1,0,0,1,0,0,0,0,1,4,1,1,3.4934726577713264,60623.0,39666.0
609704,School Year 2016-2017,731,0,0,0.0,0.0,0.08207934336525308,0.2818057455540356,0.009575923392612859,0.0,0.9001367989056087,0.9616963064295485,0.0,0.0027359781121751026,0.0,0.2270861833105335,0.005471956224350205,2,0,0,0,0,1,0,0,1,5,0,1,3.5467396869528134,60623.0,39666.0
610385,School Year 2016-2017,238,1,0,0.0,0.0,0.11764705882352941,0.3025210084033613,0.0,0.0,0.865546218487395,0.9327731092436975,0.004201680672268907,0.0,0.0,0.28991596638655465,0.012605042016806723,1,0,0,0,0,0,0,0,1,4,0,1,2.949688335052584,60623.0,39666.0
610383,School Year 2016-2017,283,1,0,0.0,0.0,0.10600706713780919,0.26501766784452296,0.0,0.0,0.8833922261484098,0.9611307420494699,0.0,0.0035335689045936395,0.0,0.19434628975265017,0.007067137809187279,3,0,0,0,0,0,0,0,1,4,0,1,2.5257286443082556,60623.0,39666.0
610384,School Year 2016-2017,420,1,0,0.002380952380952381,0.0,0.007142857142857143,0.11666666666666667,0.0,0.0,0.9833333333333333,0.9595238095238096,0.0,0.0,0.0,0.12380952380952381,0.007142857142857143,2,0,0,0,0,0,0,0,1,4,0,0,1.7578579175523732,60623.0,39666.0
610392,School Year 2016-2017,351,1,0,0.0,0.0,0.06552706552706553,0.2535612535612536,0.014245014245014245,0.0,0.9088319088319088,0.9601139601139601,0.002849002849002849,0.0,0.0,0.15384615384615385,0.008547008547008548,2,0,0,0,0,1,0,0,1,4,0,0,3.095577608523707,60623.0,39666.0
610357,School Year 2016-2017,127,0,0,0.0,0.0,0.007874015748031496,0.33858267716535434,0.0,0.0,0.9763779527559056,0.9606299212598425,0.0,0.007874015748031496,0.0,0.2677165354330709,0.007874015748031496,1,0,0,0,0,0,0,0,1,4,0,0,2.1747517214841605,60623.0,39666.0
610499,School Year 2016-2017,256,0,1,0.0,0.0,0.98046875,0.00390625,0.0,0.00390625,0.015625,0.99609375,0.0,0.0,0.0,0.23046875,0.0,1,0,0,0,0,0,0,0,1,4,0,1,3.716008121502189,60623.0,39666.0
400059,School Year 2016-2017,351,0,1,0.0,0.0,0.9914529914529915,0.0,0.0,0.0,0.005698005698005698,0.9686609686609686,0.002849002849002849,0.0,0.0,0.17663817663817663,0.0,1,0,0,0,0,0,0,1,1,4,1,1,3.4111477125153233,60623.0,39666.0
609692,School Year 2016-2017,1339,0,1,0.0,0.0,0.988050784167289,0.0,0.0,0.0,0.008961911874533234,0.9208364451082898,0.0014936519790888724,0.0007468259895444362,0.0,0.09932785660941,0.0007468259895444362,2,0,0,0,0,0,0,1,1,4,0,0,2.9601050959108397,60620.0,45007.0
400117,School Year 2016-2017,656,0,0,0.0,0.0,0.9557926829268293,0.012195121951219513,0.027439024390243903,0.001524390243902439,0.012195121951219513,0.8399390243902439,0.001524390243902439,0.0,0.0,0.22713414634146342,0.001524390243902439,1,0,0,0,0,0,0,1,1,4,1,1,,60620.0,45007.0
610581,School Year 2016-2017,152,0,0,0.0,0.0,0.9539473684210527,0.0,0.0,0.0,0.03289473684210526,0.8552631578947368,0.013157894736842105,0.0,0.0,0.19736842105263158,0.0,0,0,0,0,0,0,0,1,0,4,0,1,,60620.0,45007.0
400130,School Year 2016-2017,121,0,0,0.0,0.0,0.9752066115702479,0.0,0.0,0.0,0.024793388429752067,0.9421487603305785,0.0,0.0,0.0,0.17355371900826447,0.0,0,0,0,0,0,0,0,0,1,4,0,1,,60620.0,45007.0
